50,बोधागुरु,2700 से अधिक मज़ेदार एनिमेटेड वीडियो का संग्रह जो विषयों की बड़ी श्रृंखला को ब्यान करने के लिए छोटी कहानियों का उपयोग करते हैं।,"https://www.youtube.com/user/BodhaguruLearning/,https://play.google.com/store/apps/details?id=com.bodhaguru.studyncertcbsevideoshindi",0,10,"गणित, विज्ञान",मुफ्त,3,"हिंदी, अंग्रेजी",HI
51,ईविद्यार्थी,आईआईटी जेईई मेनस और एडवांस्ड के लिए अवधारणाओं पर वीडियो व्याख्यान का एक संग्रह।,"https://www.youtube.com/channel/UCKzqFY6UPIujOUcuxV977EA/videos?sub_confirmation=1,https://www.youtube.com/channel/UCKzqFY6UPIujOUcuxV977EA/videos?sub_confirmation=1",14,14,आईआईटी जेईई,मुफ्त,3,"हिंदी, अंग्रेजी",HI
52,शिक्षा हाउस,"विज्ञान, सामाजिक अध्ययन और गणित में विषयों के साथ कक्षा 9 से 12 के लिए 3डी एनिमेटेड वीडियो का एक संग्रह।","https://www.youtube.com/channel/UCe5YkOlh2sy_JdRUDfge-lQ,https://www.youtube.com/channel/UCe5YkOlh2sy_JdRUDfge-lQ",9,12,"गणित, विज्ञान, सामाजिक विज्ञान",मुफ्त,3,अंग्रेज़ी,HI
53,डोंट मेमोराइज़,"2 डी एनिमेटेड वीडियो व्याख्यान की एक लाइब्रेरी जो प्रमुख अवधारणाओं को समझाती है और अंग्रेजी में समस्याओं को हल करती है, ग्रेड 9 से 12 के लिए गणित और विज्ञान के विषयों पर।","डोंट मेमोराइज़ - इंग्लिश==https://www.youtube.com/channel/UCiTjCIT_9EXV1Wp1cY0zaUA/featured;डोंट मेमोराइज़ - हिन्दी==https://www.youtube.com/channel/UCSZVTk6wAtmorpBjP_uEjpw,डोंट मेमोराइज़ - इंग्लिश==https://www.youtube.com/channel/UCiTjCIT_9EXV1Wp1cY0zaUA/featured;डोंट मेमोराइज़ - हिन्दी==https://www.youtube.com/channel/UCSZVTk6wAtmorpBjP_uEjpw",9,12,"गणित, विज्ञान",मुफ्त,3,अंग्रेज़ी,HI
54,फिजिक्क्स वाला,भौतिकी और रसायन विज्ञान में हिंग्लिश में वीडियो लेक्चर का एक संग्रह,"https://www.youtube.com/channel/UCiGyWN6DEbnj2alu7iapuKQ,https://www.youtube.com/channel/UCiGyWN6DEbnj2alu7iapuKQ",10,12,विज्ञान,मुफ्त,3,हिन्दी,HI
55,फिजिक्क्स वाला,जेईई और एनईईटी के लिए तयारी करने में आपकी मदद करने के लिए हिंग्लिश में वीडियो लेक्चर,"https://www.youtube.com/channel/UCiGyWN6DEbnj2alu7iapuKQ/videos,https://www.youtube.com/channel/UCiGyWN6DEbnj2alu7iapuKQ/videos",14,14,आईआईटी जेईई / एनईईटी,मुफ्त,3,हिन्दी,HI
56,मोकोमीकिड्स,"मोकोमीकिड्स छोटी कहानियों, मजेदार तथ्यों, और आपके बच्चे की जिज्ञासा को जगाने के लिए एनिमेटेड वीडियो की एक लाइब्रेरी है। मोकोमी की सामग्री हिंदी और अंग्रेजी दोनों में उपलब्ध है।","https://www.youtube.com/user/mocomikids/,https://www.youtube.com/user/mocomikids/",0,8,सामान्य ज्ञान,मुफ्त,3,"अंग्रेजी, हिंदी",HI
57,पूस्टैक,"ग्रेड 9 और 10 के लिए गणित, विज्ञान और सामाजिक विज्ञान के विषयों पर हिंग्लिश में वीडियो व्याख्यान का संग्रह।","https://www.youtube.com/channel/UC5rPwqBfL4zfIAXuXxHLSlg/featured,https://www.youtube.com/channel/UC5rPwqBfL4zfIAXuXxHLSlg/featured",9,10,"विज्ञान, सामाजिक विज्ञान",मुफ्त,3,हिन्दी,HI
58,अवंति संकल्प,"अवंति संकल्प हिंदी में वीडियो, क्विज़ और पाठ्यपुस्तक के समाधान के माध्यम से ग्रेड 9 से 12 के लिए एनसीईआरटी की गणित और विज्ञान की सामग्री वितरित करता है।","https://www.youtube.com/channel/UCcWbm9eHkD-Mj_HdCK1_4Ww/about,https://play.google.com/store/apps/details?id=in.avanti.haryana.gurukul",9,12,"गणित, विज्ञान",मुफ्त,3,हिन्दी,HI
59,लेट्स मेक एजुकेशन सिम्पल,वीडियो ब्लॉग जो तमिल में वास्तविक जीवन उदाहरणों का उपयोग करके विज्ञान और गणित में विभिन्न अवधारणाओं की व्याख्या करते हैं,"https://www.youtube.com/channel/UCNwcxhfBVDgwx9Lv3CBpu6A,https://www.youtube.com/channel/UCNwcxhfBVDgwx9Lv3CBpu6A",5,12,"गणित, विज्ञान",मुफ्त,3,तामिल,HI
60,मैजिकपाठशाला,छोटे बच्चों के लिए अंग्रेजी व्याकरण और गणित में प्रमुख अवधारणाओं पर एनिमेटेड वीडियो और गेम,"https://www.youtube.com/user/MagicPathshala/,https://www.youtube.com/user/MagicPathshala/",0,5,"अंग्रेजी, गणित",मुफ्त,3,"हिंदी, अंग्रेजी",HI
61,पेब्ब्लस टीएन समाचार एंड कोंपिटीटिव इग्ज़ामस,"पेब्ब्लस 3 से 12 कक्षा के लिए, गणित और विज्ञान के लिए वीडियो व्याख्यान का एक पुस्तकालय है।","https://www.youtube.com/user/PebblesTNSamacheer/,https://www.youtube.com/user/PebblesTNSamacheer/",3,12,"गणित, विज्ञान",मुफ्त,3,तामिल,HI
62,एडेवकते,2-8 वर्ष की आयु के छोटे बच्चों के लिए नर्सरी कविता और लघु कथाओं की विशेषता वाले मजेदार एनिमेटेड वीडियो।,"https://www.youtube.com/user/eDewcate/about,https://www.youtube.com/user/eDewcate/about",15,15,सामान्य ज्ञान,मुफ्त,3,"अंग्रेजी, हिंदी, तेलुगु",HI
63,प्रदीप क्षेत्रपल,11वीं और 12वीं कक्षा के लिए भौतिकी में विस्तृत कक्षा के व्याख्यान वीडियो की एक लाइब्रेरी।,"https://www.youtube.com/user/PradeepKshetrapal/videos,https://www.youtube.com/user/PradeepKshetrapal/videos",11,12,विज्ञान,मुफ्त,3,हिन्दी,HI
