48,Feed the Monster Marathi,"Feed The Monster teaches children the fundamentals of reading in Marathi with a fun, gamified experience.","https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterMarathi,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterMarathi",15,15,Marathi,Free,2,Marathi,EN
49,Feed the Monster Bengali,"Feed The Monster teaches children the fundamentals of reading in Bengali with a fun, gamified experience.","https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterBangla,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterBangla",15,15,Bengali,Free,2,Bengali,EN
50,Feed the Monster English,"Feed The Monster teaches children the fundamentals of reading in English with a fun, gamified experience.","https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterEnglishIndian,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterEnglishIndian",15,15,English,Free,2,English,EN
51,EkStep,"EkStep is an open learning platform with a collection of learning resources in literacy, numeracy, and Science for grades K-12.","https://community.ekstep.in/content,https://play.google.com/store/apps/details?id=org.ekstep.genieservices&hl=en",0,12,"English, Hindi, Math, Science, Social Science",Free,3,"English, Hindi, Gujarati, Assamese, Bengali, Kannada, Maithili, Marathi, Munda, Odia, Sanskrit, Santali, Tamil, Telugu, Urdu",EN
52,Worldreader BookSmart,"An extensive digital library of free e-books in English and Hindi, for ages 1-12.","https://play.google.com/store/apps/details?id=org.worldreader.readtokids&referrer=utm_source%3Dcomms%26utm_medium%3Dwebsite%26anid%3Dadmob,https://play.google.com/store/apps/details?id=org.worldreader.readtokids&referrer=utm_source%3Dcomms%26utm_medium%3Dwebsite%26anid%3Dadmob",15,15,"English, Hindi",Free,2,"English, Hindi",EN
53,OckyPocky,"Fun and interactive games to build English vocabulary and speaking skills for young children via English, Hindi, and Marathi.","https://play.google.com/store/apps/details?id=com.whizkidzmedia.youhuu&showAllReviews=true,https://play.google.com/store/apps/details?id=com.whizkidzmedia.youhuu&showAllReviews=true",15,15,English,Free,2,"English, Hindi, Marathi",EN
54,iDream,"The iDream app covers content for all grades in 28 State boards and CBSE using fun video lessons, acitvities, and books and games in English, Hindi, and various regional languages.","https://www.idreameducation.org/learningapp,https://play.google.com/store/apps/details?id=org.idreameducation.iprep&hl=en_IN",1,12,"English, Hindi, Math, Science, Social Studies",Free temporarily,2,"Hindi, English, Kannada, Marathi, Gujarati, Others",EN
55,Cuemath,"Cuemath offers live, interactive online classes conducted in the presence of a math 'expert.' A mentor is also assigned to each student, and helps track their progress, course-correct, and solve any doubts or problems.","https://www.cuemath.com/parent/signup/?utm_source=organic&utm_medium=covid-hp-banner&utm_campaign=free-online-curriculum&intent=free-leap,https://play.google.com/store/apps/details?id=com.cuelearn.cuemathapp&hl=en_IN",0,10,Math,Free temporarily,3,English,EN
56,NextGurukul,"Select what you want to learn from an encyclopedia of academic concepts, take assessments ask your doubts for learning material across the K-12 spectrum","https://www.nextgurukul.in/,https://play.google.com/store/apps/details?id=com.learnnext.nextgurukul",0,12,"Math, English, Science, Social Science",Free,3,English,EN
57,NextGurukul,"NextGurukul offers sample question papers and solutions for various competitive exams such as JEE, NEET, and AIIMS.","https://www.nextgurukul.in/,https://play.google.com/store/apps/details?id=com.learnnext.nextgurukul",14,14,"IIT JEE, NEET, AIIMS",Free,3,English,EN
